epoch 0, (supervised training loss (NLL) 233.9129, unsupervised training loss (NLL) 233.6132), (supervised training kl-div 9.5705, unsupervised training kl-div 9.5817), valid error 38.38% (1,919), time 1.89  ***
epoch 1, (supervised training loss (NLL) 201.1132, unsupervised training loss (NLL) 201.2941), (supervised training kl-div 5.6116, unsupervised training kl-div 5.5666), valid error 37.90% (1,895), time 1.91  ***
epoch 2, (supervised training loss (NLL) 180.1598, unsupervised training loss (NLL) 180.8083), (supervised training kl-div 6.4581, unsupervised training kl-div 6.3522), valid error 24.74% (1,237), time 1.97  ***
epoch 3, (supervised training loss (NLL) 156.3918, unsupervised training loss (NLL) 156.9287), (supervised training kl-div 9.1222, unsupervised training kl-div 9.0438), valid error 22.08% (1,104), time 1.92  ***
epoch 4, (supervised training loss (NLL) 142.3076, unsupervised training loss (NLL) 143.4488), (supervised training kl-div 10.5861, unsupervised training kl-div 10.4719), valid error 18.04% (902), time 1.92  ***
epoch 16, (supervised training loss (NLL) 92.8203, unsupervised training loss (NLL) 94.9414), (supervised training kl-div 19.8730, unsupervised training kl-div 19.6909), valid error 9.78% (489), time 1.89  ***
epoch 17, (supervised training loss (NLL) 91.2587, unsupervised training loss (NLL) 93.8376), (supervised training kl-div 20.0424, unsupervised training kl-div 19.8402), valid error 9.54% (477), time 1.89  ***
epoch 18, (supervised training loss (NLL) 90.5213, unsupervised training loss (NLL) 92.8156), (supervised training kl-div 20.3974, unsupervised training kl-div 20.2042), valid error 9.34% (467), time 1.89  ***
epoch 19, (supervised training loss (NLL) 89.2941, unsupervised training loss (NLL) 91.9310), (supervised training kl-div 20.5380, unsupervised training kl-div 20.3426), valid error 9.06% (453), time 1.89  ***
epoch 20, (supervised training loss (NLL) 88.4292, unsupervised training loss (NLL) 91.0946), (supervised training kl-div 20.7387, unsupervised training kl-div 20.5445), valid error 8.72% (436), time 1.88  ***
epoch 21, (supervised training loss (NLL) 87.6463, unsupervised training loss (NLL) 90.3780), (supervised training kl-div 20.8709, unsupervised training kl-div 20.6624), valid error 8.62% (431), time 1.89  ***
epoch 22, (supervised training loss (NLL) 86.9281, unsupervised training loss (NLL) 89.7260), (supervised training kl-div 21.0397, unsupervised training kl-div 20.8243), valid error 8.32% (416), time 1.88  ***
epoch 23, (supervised training loss (NLL) 86.1848, unsupervised training loss (NLL) 89.1174), (supervised training kl-div 21.1841, unsupervised training kl-div 20.9758), valid error 8.38% (419), time 1.87 
epoch 24, (supervised training loss (NLL) 85.5510, unsupervised training loss (NLL) 88.6689), (supervised training kl-div 21.1826, unsupervised training kl-div 20.9603), valid error 7.96% (398), time 1.87  ***
epoch 25, (supervised training loss (NLL) 85.1211, unsupervised training loss (NLL) 88.1059), (supervised training kl-div 21.3928, unsupervised training kl-div 21.1565), valid error 7.98% (399), time 1.87 
epoch 26, (supervised training loss (NLL) 84.5657, unsupervised training loss (NLL) 87.6563), (supervised training kl-div 21.4835, unsupervised training kl-div 21.2496), valid error 7.78% (389), time 1.86  ***
epoch 27, (supervised training loss (NLL) 84.0412, unsupervised training loss (NLL) 87.2464), (supervised training kl-div 21.5291, unsupervised training kl-div 21.3134), valid error 7.82% (391), time 1.86 
epoch 28, (supervised training loss (NLL) 83.5549, unsupervised training loss (NLL) 86.8087), (supervised training kl-div 21.6436, unsupervised training kl-div 21.4404), valid error 7.52% (376), time 1.86  ***
epoch 29, (supervised training loss (NLL) 83.1975, unsupervised training loss (NLL) 86.3479), (supervised training kl-div 21.7745, unsupervised training kl-div 21.5524), valid error 7.38% (369), time 1.86  ***
epoch 30, (supervised training loss (NLL) 82.6922, unsupervised training loss (NLL) 86.0155), (supervised training kl-div 21.8168, unsupervised training kl-div 21.5959), valid error 7.28% (364), time 1.85  ***
epoch 31, (supervised training loss (NLL) 82.2189, unsupervised training loss (NLL) 85.7286), (supervised training kl-div 21.8196, unsupervised training kl-div 21.5846), valid error 7.22% (361), time 2.06  ***
epoch 32, (supervised training loss (NLL) 81.8722, unsupervised training loss (NLL) 85.3082), (supervised training kl-div 21.9650, unsupervised training kl-div 21.7295), valid error 7.24% (362), time 1.96 
epoch 33, (supervised training loss (NLL) 81.5226, unsupervised training loss (NLL) 85.0615), (supervised training kl-div 21.9943, unsupervised training kl-div 21.7751), valid error 7.14% (357), time 1.97  ***
epoch 34, (supervised training loss (NLL) 81.1609, unsupervised training loss (NLL) 84.7321), (supervised training kl-div 22.1241, unsupervised training kl-div 21.8718), valid error 7.20% (360), time 2.15 
epoch 35, (supervised training loss (NLL) 80.8010, unsupervised training loss (NLL) 84.5220), (supervised training kl-div 22.0790, unsupervised training kl-div 21.8305), valid error 6.80% (340), time 2.15  ***
epoch 36, (supervised training loss (NLL) 80.4797, unsupervised training loss (NLL) 84.2885), (supervised training kl-div 22.1724, unsupervised training kl-div 21.9316), valid error 6.84% (342), time 2.18 
epoch 37, (supervised training loss (NLL) 80.3016, unsupervised training loss (NLL) 84.0578), (supervised training kl-div 22.1725, unsupervised training kl-div 21.9445), valid error 6.64% (332), time 2.06  ***
epoch 38, (supervised training loss (NLL) 79.9352, unsupervised training loss (NLL) 83.8358), (supervised training kl-div 22.2213, unsupervised training kl-div 21.9910), valid error 6.68% (334), time 2.07 
epoch 39, (supervised training loss (NLL) 79.6097, unsupervised training loss (NLL) 83.6079), (supervised training kl-div 22.2942, unsupervised training kl-div 22.0640), valid error 6.70% (335), time 1.87 
epoch 40, (supervised training loss (NLL) 79.3420, unsupervised training loss (NLL) 83.4040), (supervised training kl-div 22.2960, unsupervised training kl-div 22.0536), valid error 6.50% (325), time 1.86  ***
epoch 41, (supervised training loss (NLL) 79.2874, unsupervised training loss (NLL) 83.2376), (supervised training kl-div 22.3824, unsupervised training kl-div 22.1144), valid error 6.46% (323), time 1.88  ***
epoch 42, (supervised training loss (NLL) 79.0121, unsupervised training loss (NLL) 83.1107), (supervised training kl-div 22.3793, unsupervised training kl-div 22.1108), valid error 6.32% (316), time 1.85  ***
epoch 43, (supervised training loss (NLL) 78.7808, unsupervised training loss (NLL) 82.8848), (supervised training kl-div 22.3678, unsupervised training kl-div 22.1293), valid error 6.72% (336), time 1.87 
epoch 44, (supervised training loss (NLL) 78.6435, unsupervised training loss (NLL) 82.7121), (supervised training kl-div 22.4570, unsupervised training kl-div 22.2202), valid error 6.44% (322), time 1.87 
epoch 45, (supervised training loss (NLL) 78.4161, unsupervised training loss (NLL) 82.6426), (supervised training kl-div 22.4696, unsupervised training kl-div 22.2128), valid error 6.36% (318), time 1.85 
epoch 46, (supervised training loss (NLL) 78.1747, unsupervised training loss (NLL) 82.4632), (supervised training kl-div 22.4554, unsupervised training kl-div 22.2036), valid error 6.14% (307), time 1.83  ***
epoch 47, (supervised training loss (NLL) 77.9404, unsupervised training loss (NLL) 82.3129), (supervised training kl-div 22.5609, unsupervised training kl-div 22.2802), valid error 6.10% (305), time 1.82  ***
epoch 48, (supervised training loss (NLL) 78.0177, unsupervised training loss (NLL) 82.1831), (supervised training kl-div 22.5457, unsupervised training kl-div 22.2925), valid error 5.92% (296), time 1.82  ***
epoch 49, (supervised training loss (NLL) 77.6131, unsupervised training loss (NLL) 82.1666), (supervised training kl-div 22.5222, unsupervised training kl-div 22.2345), valid error 5.96% (298), time 1.82 
epoch 50, (supervised training loss (NLL) 77.5882, unsupervised training loss (NLL) 81.9542), (supervised training kl-div 22.5705, unsupervised training kl-div 22.3004), valid error 6.04% (302), time 1.82 
epoch 51, (supervised training loss (NLL) 77.4361, unsupervised training loss (NLL) 81.8470), (supervised training kl-div 22.5956, unsupervised training kl-div 22.3289), valid error 5.98% (299), time 2.12 
epoch 52, (supervised training loss (NLL) 77.2077, unsupervised training loss (NLL) 81.8373), (supervised training kl-div 22.5332, unsupervised training kl-div 22.2732), valid error 6.08% (304), time 2.20 
epoch 53, (supervised training loss (NLL) 76.9605, unsupervised training loss (NLL) 81.7231), (supervised training kl-div 22.5547, unsupervised training kl-div 22.2944), valid error 5.78% (289), time 2.10  ***
epoch 54, (supervised training loss (NLL) 76.8757, unsupervised training loss (NLL) 81.6294), (supervised training kl-div 22.5853, unsupervised training kl-div 22.2987), valid error 5.84% (292), time 2.19 
epoch 55, (supervised training loss (NLL) 76.9516, unsupervised training loss (NLL) 81.4828), (supervised training kl-div 22.5999, unsupervised training kl-div 22.3417), valid error 6.02% (301), time 2.21 
epoch 56, (supervised training loss (NLL) 76.6811, unsupervised training loss (NLL) 81.4074), (supervised training kl-div 22.6187, unsupervised training kl-div 22.3634), valid error 5.78% (289), time 1.97 
epoch 57, (supervised training loss (NLL) 76.5558, unsupervised training loss (NLL) 81.3082), (supervised training kl-div 22.6044, unsupervised training kl-div 22.3616), valid error 5.72% (286), time 1.81  ***
epoch 58, (supervised training loss (NLL) 76.3778, unsupervised training loss (NLL) 81.2321), (supervised training kl-div 22.6113, unsupervised training kl-div 22.3307), valid error 5.74% (287), time 1.88 
epoch 59, (supervised training loss (NLL) 76.3943, unsupervised training loss (NLL) 81.1710), (supervised training kl-div 22.6058, unsupervised training kl-div 22.3593), valid error 5.50% (275), time 1.81  ***
epoch 60, (supervised training loss (NLL) 76.1313, unsupervised training loss (NLL) 81.1088), (supervised training kl-div 22.5731, unsupervised training kl-div 22.3125), valid error 5.66% (283), time 1.80 
epoch 61, (supervised training loss (NLL) 76.1549, unsupervised training loss (NLL) 81.0042), (supervised training kl-div 22.6707, unsupervised training kl-div 22.4151), valid error 5.28% (264), time 1.83  ***
epoch 62, (supervised training loss (NLL) 75.9999, unsupervised training loss (NLL) 80.8735), (supervised training kl-div 22.6680, unsupervised training kl-div 22.3820), valid error 5.78% (289), time 1.81 
epoch 63, (supervised training loss (NLL) 76.0204, unsupervised training loss (NLL) 80.8577), (supervised training kl-div 22.6739, unsupervised training kl-div 22.3951), valid error 5.56% (278), time 1.80 
epoch 64, (supervised training loss (NLL) 75.8551, unsupervised training loss (NLL) 80.7812), (supervised training kl-div 22.6602, unsupervised training kl-div 22.3709), valid error 5.38% (269), time 1.93 
epoch 65, (supervised training loss (NLL) 75.7620, unsupervised training loss (NLL) 80.7492), (supervised training kl-div 22.6618, unsupervised training kl-div 22.3522), valid error 5.26% (263), time 2.03  ***
epoch 66, (supervised training loss (NLL) 75.7201, unsupervised training loss (NLL) 80.7100), (supervised training kl-div 22.7048, unsupervised training kl-div 22.4093), valid error 5.40% (270), time 2.03 
epoch 67, (supervised training loss (NLL) 75.4412, unsupervised training loss (NLL) 80.6266), (supervised training kl-div 22.6431, unsupervised training kl-div 22.3441), valid error 5.50% (275), time 2.03 
epoch 68, (supervised training loss (NLL) 75.4027, unsupervised training loss (NLL) 80.5886), (supervised training kl-div 22.6082, unsupervised training kl-div 22.3214), valid error 5.48% (274), time 2.07 
epoch 69, (supervised training loss (NLL) 75.4267, unsupervised training loss (NLL) 80.4794), (supervised training kl-div 22.6795, unsupervised training kl-div 22.3789), valid error 5.18% (259), time 1.90  ***
epoch 70, (supervised training loss (NLL) 75.1947, unsupervised training loss (NLL) 80.4518), (supervised training kl-div 22.6374, unsupervised training kl-div 22.3523), valid error 5.28% (264), time 1.83 
epoch 71, (supervised training loss (NLL) 75.1801, unsupervised training loss (NLL) 80.3737), (supervised training kl-div 22.6872, unsupervised training kl-div 22.3879), valid error 5.32% (266), time 1.83 
epoch 72, (supervised training loss (NLL) 75.0861, unsupervised training loss (NLL) 80.3649), (supervised training kl-div 22.6947, unsupervised training kl-div 22.4011), valid error 5.54% (277), time 1.84 
epoch 73, (supervised training loss (NLL) 74.9778, unsupervised training loss (NLL) 80.3477), (supervised training kl-div 22.6140, unsupervised training kl-div 22.3040), valid error 5.28% (264), time 1.83 
epoch 74, (supervised training loss (NLL) 74.8978, unsupervised training loss (NLL) 80.2371), (supervised training kl-div 22.6605, unsupervised training kl-div 22.3635), valid error 5.22% (261), time 1.83 
epoch 75, (supervised training loss (NLL) 74.8954, unsupervised training loss (NLL) 80.1864), (supervised training kl-div 22.6601, unsupervised training kl-div 22.3705), valid error 5.10% (255), time 1.83  ***
epoch 76, (supervised training loss (NLL) 74.8047, unsupervised training loss (NLL) 80.1978), (supervised training kl-div 22.6638, unsupervised training kl-div 22.3480), valid error 5.12% (256), time 1.83 
epoch 77, (supervised training loss (NLL) 74.7227, unsupervised training loss (NLL) 80.1163), (supervised training kl-div 22.6399, unsupervised training kl-div 22.3419), valid error 5.08% (254), time 1.81  ***
epoch 78, (supervised training loss (NLL) 74.6931, unsupervised training loss (NLL) 80.1076), (supervised training kl-div 22.6897, unsupervised training kl-div 22.3807), valid error 5.36% (268), time 1.80 
epoch 79, (supervised training loss (NLL) 74.4363, unsupervised training loss (NLL) 80.0555), (supervised training kl-div 22.6226, unsupervised training kl-div 22.3190), valid error 5.04% (252), time 1.80  ***
epoch 80, (supervised training loss (NLL) 74.3965, unsupervised training loss (NLL) 80.0069), (supervised training kl-div 22.6599, unsupervised training kl-div 22.3324), valid error 5.10% (255), time 1.80 
epoch 81, (supervised training loss (NLL) 74.3455, unsupervised training loss (NLL) 79.9942), (supervised training kl-div 22.6108, unsupervised training kl-div 22.3230), valid error 5.10% (255), time 1.80 
epoch 82, (supervised training loss (NLL) 74.3190, unsupervised training loss (NLL) 79.9575), (supervised training kl-div 22.6248, unsupervised training kl-div 22.3384), valid error 5.18% (259), time 1.81 
epoch 83, (supervised training loss (NLL) 74.1398, unsupervised training loss (NLL) 79.8565), (supervised training kl-div 22.5995, unsupervised training kl-div 22.3111), valid error 5.00% (250), time 1.81  ***
epoch 84, (supervised training loss (NLL) 74.1835, unsupervised training loss (NLL) 79.8103), (supervised training kl-div 22.6492, unsupervised training kl-div 22.3453), valid error 4.90% (245), time 1.80  ***
epoch 85, (supervised training loss (NLL) 74.1026, unsupervised training loss (NLL) 79.8045), (supervised training kl-div 22.6723, unsupervised training kl-div 22.3708), valid error 4.90% (245), time 1.80 
epoch 86, (supervised training loss (NLL) 74.2310, unsupervised training loss (NLL) 79.7156), (supervised training kl-div 22.6735, unsupervised training kl-div 22.3928), valid error 4.88% (244), time 1.80  ***
epoch 87, (supervised training loss (NLL) 73.9903, unsupervised training loss (NLL) 79.7082), (supervised training kl-div 22.6767, unsupervised training kl-div 22.3488), valid error 4.98% (249), time 1.86 
epoch 88, (supervised training loss (NLL) 73.7994, unsupervised training loss (NLL) 79.6515), (supervised training kl-div 22.6167, unsupervised training kl-div 22.3208), valid error 5.10% (255), time 1.86 
epoch 89, (supervised training loss (NLL) 73.8648, unsupervised training loss (NLL) 79.6398), (supervised training kl-div 22.6411, unsupervised training kl-div 22.3199), valid error 5.06% (253), time 2.20 
epoch 90, (supervised training loss (NLL) 73.8218, unsupervised training loss (NLL) 79.6034), (supervised training kl-div 22.6612, unsupervised training kl-div 22.3557), valid error 5.08% (254), time 2.14 
epoch 91, (supervised training loss (NLL) 73.8139, unsupervised training loss (NLL) 79.5661), (supervised training kl-div 22.6508, unsupervised training kl-div 22.3533), valid error 5.16% (258), time 2.05 
epoch 92, (supervised training loss (NLL) 73.6089, unsupervised training loss (NLL) 79.5597), (supervised training kl-div 22.6072, unsupervised training kl-div 22.2844), valid error 4.82% (241), time 2.02  ***
epoch 93, (supervised training loss (NLL) 73.5483, unsupervised training loss (NLL) 79.5268), (supervised training kl-div 22.6039, unsupervised training kl-div 22.2781), valid error 4.76% (238), time 2.15  ***
epoch 94, (supervised training loss (NLL) 73.4277, unsupervised training loss (NLL) 79.5129), (supervised training kl-div 22.5635, unsupervised training kl-div 22.2387), valid error 4.82% (241), time 2.14 
epoch 95, (supervised training loss (NLL) 73.5478, unsupervised training loss (NLL) 79.4387), (supervised training kl-div 22.6145, unsupervised training kl-div 22.3083), valid error 4.94% (247), time 2.13 
epoch 96, (supervised training loss (NLL) 73.3721, unsupervised training loss (NLL) 79.4175), (supervised training kl-div 22.5971, unsupervised training kl-div 22.2799), valid error 4.92% (246), time 2.06 
epoch 97, (supervised training loss (NLL) 73.4574, unsupervised training loss (NLL) 79.3562), (supervised training kl-div 22.6314, unsupervised training kl-div 22.3185), valid error 5.00% (250), time 1.79 
epoch 98, (supervised training loss (NLL) 73.4011, unsupervised training loss (NLL) 79.3574), (supervised training kl-div 22.6127, unsupervised training kl-div 22.2901), valid error 5.00% (250), time 1.79 
epoch 99, (supervised training loss (NLL) 73.2372, unsupervised training loss (NLL) 79.3484), (supervised training kl-div 22.5812, unsupervised training kl-div 22.2674), valid error 4.80% (240), time 1.89 
epoch 100, (supervised training loss (NLL) 73.2389, unsupervised training loss (NLL) 79.3161), (supervised training kl-div 22.6061, unsupervised training kl-div 22.2996), valid error 4.88% (244), time 1.87 
epoch 101, (supervised training loss (NLL) 73.2793, unsupervised training loss (NLL) 79.2828), (supervised training kl-div 22.5859, unsupervised training kl-div 22.2807), valid error 4.76% (238), time 1.87 
epoch 102, (supervised training loss (NLL) 73.2581, unsupervised training loss (NLL) 79.2286), (supervised training kl-div 22.5851, unsupervised training kl-div 22.2553), valid error 4.78% (239), time 1.92 
epoch 103, (supervised training loss (NLL) 72.9876, unsupervised training loss (NLL) 79.2397), (supervised training kl-div 22.5260, unsupervised training kl-div 22.2190), valid error 4.58% (229), time 1.90  ***
epoch 104, (supervised training loss (NLL) 73.1424, unsupervised training loss (NLL) 79.1378), (supervised training kl-div 22.5842, unsupervised training kl-div 22.2686), valid error 4.56% (228), time 1.90  ***
epoch 105, (supervised training loss (NLL) 73.0472, unsupervised training loss (NLL) 79.1461), (supervised training kl-div 22.6397, unsupervised training kl-div 22.3108), valid error 4.90% (245), time 1.91 
epoch 106, (supervised training loss (NLL) 73.1207, unsupervised training loss (NLL) 79.1372), (supervised training kl-div 22.6011, unsupervised training kl-div 22.2859), valid error 4.84% (242), time 1.79 
epoch 107, (supervised training loss (NLL) 72.9488, unsupervised training loss (NLL) 79.0540), (supervised training kl-div 22.6326, unsupervised training kl-div 22.3106), valid error 4.74% (237), time 1.79 
epoch 108, (supervised training loss (NLL) 73.0085, unsupervised training loss (NLL) 79.0465), (supervised training kl-div 22.6160, unsupervised training kl-div 22.2997), valid error 4.54% (227), time 1.82  ***
epoch 109, (supervised training loss (NLL) 72.9365, unsupervised training loss (NLL) 79.0220), (supervised training kl-div 22.6168, unsupervised training kl-div 22.2876), valid error 4.86% (243), time 1.90 
epoch 110, (supervised training loss (NLL) 72.6777, unsupervised training loss (NLL) 79.0654), (supervised training kl-div 22.5320, unsupervised training kl-div 22.2099), valid error 4.64% (232), time 2.06 
epoch 111, (supervised training loss (NLL) 72.7441, unsupervised training loss (NLL) 78.9696), (supervised training kl-div 22.5885, unsupervised training kl-div 22.2684), valid error 4.72% (236), time 2.15 
epoch 112, (supervised training loss (NLL) 72.7409, unsupervised training loss (NLL) 78.9666), (supervised training kl-div 22.5849, unsupervised training kl-div 22.2603), valid error 4.56% (228), time 2.16 
epoch 113, (supervised training loss (NLL) 72.7562, unsupervised training loss (NLL) 78.9647), (supervised training kl-div 22.5893, unsupervised training kl-div 22.2653), valid error 4.68% (234), time 2.21 
epoch 114, (supervised training loss (NLL) 72.6187, unsupervised training loss (NLL) 78.9295), (supervised training kl-div 22.6184, unsupervised training kl-div 22.2711), valid error 4.52% (226), time 2.18  ***
epoch 115, (supervised training loss (NLL) 72.5854, unsupervised training loss (NLL) 78.8765), (supervised training kl-div 22.5985, unsupervised training kl-div 22.2573), valid error 4.38% (219), time 2.05  ***
epoch 116, (supervised training loss (NLL) 72.5483, unsupervised training loss (NLL) 78.8981), (supervised training kl-div 22.5729, unsupervised training kl-div 22.2428), valid error 4.32% (216), time 2.00  ***
epoch 117, (supervised training loss (NLL) 72.6192, unsupervised training loss (NLL) 78.8547), (supervised training kl-div 22.5441, unsupervised training kl-div 22.2205), valid error 4.78% (239), time 2.19 
epoch 118, (supervised training loss (NLL) 72.4790, unsupervised training loss (NLL) 78.8397), (supervised training kl-div 22.5548, unsupervised training kl-div 22.2067), valid error 4.52% (226), time 2.16 
epoch 119, (supervised training loss (NLL) 72.4154, unsupervised training loss (NLL) 78.8689), (supervised training kl-div 22.5346, unsupervised training kl-div 22.1978), valid error 4.46% (223), time 2.17 
epoch 120, (supervised training loss (NLL) 72.4170, unsupervised training loss (NLL) 78.8226), (supervised training kl-div 22.5348, unsupervised training kl-div 22.1818), valid error 4.68% (234), time 2.23 
epoch 121, (supervised training loss (NLL) 72.3370, unsupervised training loss (NLL) 78.7653), (supervised training kl-div 22.5546, unsupervised training kl-div 22.2170), valid error 4.66% (233), time 2.22 
epoch 122, (supervised training loss (NLL) 72.3256, unsupervised training loss (NLL) 78.7859), (supervised training kl-div 22.5547, unsupervised training kl-div 22.2097), valid error 4.34% (217), time 2.19 
epoch 123, (supervised training loss (NLL) 72.2153, unsupervised training loss (NLL) 78.7305), (supervised training kl-div 22.5459, unsupervised training kl-div 22.2110), valid error 4.42% (221), time 2.19 
epoch 124, (supervised training loss (NLL) 72.2767, unsupervised training loss (NLL) 78.7034), (supervised training kl-div 22.5619, unsupervised training kl-div 22.2240), valid error 4.22% (211), time 2.15  ***
epoch 125, (supervised training loss (NLL) 72.2091, unsupervised training loss (NLL) 78.7315), (supervised training kl-div 22.4683, unsupervised training kl-div 22.1452), valid error 4.48% (224), time 2.05 
epoch 126, (supervised training loss (NLL) 72.0827, unsupervised training loss (NLL) 78.6845), (supervised training kl-div 22.5131, unsupervised training kl-div 22.1784), valid error 4.50% (225), time 2.08 
epoch 127, (supervised training loss (NLL) 72.2843, unsupervised training loss (NLL) 78.6247), (supervised training kl-div 22.5373, unsupervised training kl-div 22.2241), valid error 4.76% (238), time 1.91 
epoch 128, (supervised training loss (NLL) 72.0997, unsupervised training loss (NLL) 78.6651), (supervised training kl-div 22.5294, unsupervised training kl-div 22.1771), valid error 4.56% (228), time 2.00 
epoch 129, (supervised training loss (NLL) 72.1822, unsupervised training loss (NLL) 78.5839), (supervised training kl-div 22.5783, unsupervised training kl-div 22.2532), valid error 4.32% (216), time 2.19 
epoch 130, (supervised training loss (NLL) 72.0322, unsupervised training loss (NLL) 78.5953), (supervised training kl-div 22.5273, unsupervised training kl-div 22.1939), valid error 4.50% (225), time 2.07 
epoch 131, (supervised training loss (NLL) 72.0439, unsupervised training loss (NLL) 78.6030), (supervised training kl-div 22.4886, unsupervised training kl-div 22.1644), valid error 4.44% (222), time 1.86 
epoch 132, (supervised training loss (NLL) 71.8996, unsupervised training loss (NLL) 78.5810), (supervised training kl-div 22.4779, unsupervised training kl-div 22.1506), valid error 4.72% (236), time 1.79 
epoch 133, (supervised training loss (NLL) 72.0510, unsupervised training loss (NLL) 78.5053), (supervised training kl-div 22.5321, unsupervised training kl-div 22.2074), valid error 4.42% (221), time 1.85 
epoch 134, (supervised training loss (NLL) 71.9145, unsupervised training loss (NLL) 78.5430), (supervised training kl-div 22.4906, unsupervised training kl-div 22.1618), valid error 4.34% (217), time 2.06 
epoch 135, (supervised training loss (NLL) 71.9122, unsupervised training loss (NLL) 78.5222), (supervised training kl-div 22.5366, unsupervised training kl-div 22.1864), valid error 4.44% (222), time 2.11 
epoch 136, (supervised training loss (NLL) 71.8695, unsupervised training loss (NLL) 78.4733), (supervised training kl-div 22.5271, unsupervised training kl-div 22.1920), valid error 4.28% (214), time 2.20 
epoch 137, (supervised training loss (NLL) 71.8562, unsupervised training loss (NLL) 78.5009), (supervised training kl-div 22.5086, unsupervised training kl-div 22.1490), valid error 4.52% (226), time 2.17 
epoch 138, (supervised training loss (NLL) 71.7362, unsupervised training loss (NLL) 78.4950), (supervised training kl-div 22.5098, unsupervised training kl-div 22.1546), valid error 4.32% (216), time 1.99 
epoch 139, (supervised training loss (NLL) 71.7126, unsupervised training loss (NLL) 78.4888), (supervised training kl-div 22.4876, unsupervised training kl-div 22.1239), valid error 4.12% (206), time 1.88  ***
epoch 140, (supervised training loss (NLL) 71.7998, unsupervised training loss (NLL) 78.3881), (supervised training kl-div 22.5061, unsupervised training kl-div 22.1595), valid error 4.28% (214), time 2.04 
epoch 141, (supervised training loss (NLL) 71.7346, unsupervised training loss (NLL) 78.4040), (supervised training kl-div 22.4895, unsupervised training kl-div 22.1303), valid error 4.54% (227), time 2.15 
epoch 142, (supervised training loss (NLL) 71.6024, unsupervised training loss (NLL) 78.4750), (supervised training kl-div 22.4540, unsupervised training kl-div 22.1323), valid error 4.48% (224), time 2.15 
epoch 143, (supervised training loss (NLL) 71.7357, unsupervised training loss (NLL) 78.4091), (supervised training kl-div 22.4906, unsupervised training kl-div 22.1412), valid error 4.34% (217), time 1.95 
epoch 144, (supervised training loss (NLL) 71.5886, unsupervised training loss (NLL) 78.3993), (supervised training kl-div 22.4570, unsupervised training kl-div 22.1171), valid error 4.34% (217), time 2.09 
