epoch 0, (supervised training loss (NLL) 268.5191, unsupervised training loss (NLL) 269.4500), (supervised training kl-div 6.5708, unsupervised training kl-div 6.5525), valid error 65.46% (3,273), time 2.08  ***
epoch 1, (supervised training loss (NLL) 198.3161, unsupervised training loss (NLL) 198.0075), (supervised training kl-div 0.4883, unsupervised training kl-div 0.4775), valid error 45.06% (2,253), time 2.10  ***
epoch 2, (supervised training loss (NLL) 184.7638, unsupervised training loss (NLL) 183.5163), (supervised training kl-div 0.5816, unsupervised training kl-div 0.5827), valid error 30.70% (1,535), time 2.19  ***
epoch 3, (supervised training loss (NLL) 174.4278, unsupervised training loss (NLL) 173.4028), (supervised training kl-div 1.1573, unsupervised training kl-div 1.1840), valid error 21.46% (1,073), time 2.15  ***
epoch 4, (supervised training loss (NLL) 168.4444, unsupervised training loss (NLL) 167.3038), (supervised training kl-div 1.4803, unsupervised training kl-div 1.5115), valid error 18.98% (949), time 2.10  ***
epoch 43, (supervised training loss (NLL) 115.8360, unsupervised training loss (NLL) 116.9166), (supervised training kl-div 8.9078, unsupervised training kl-div 8.8888), valid error 7.30% (365), time 2.32 
epoch 44, (supervised training loss (NLL) 115.1484, unsupervised training loss (NLL) 116.5611), (supervised training kl-div 8.9649, unsupervised training kl-div 8.9467), valid error 7.00% (350), time 2.15  ***
epoch 45, (supervised training loss (NLL) 114.8025, unsupervised training loss (NLL) 116.0890), (supervised training kl-div 9.0802, unsupervised training kl-div 9.0642), valid error 6.86% (343), time 2.17  ***
epoch 46, (supervised training loss (NLL) 114.4865, unsupervised training loss (NLL) 115.7156), (supervised training kl-div 9.1662, unsupervised training kl-div 9.1495), valid error 7.06% (353), time 2.12 
epoch 47, (supervised training loss (NLL) 113.9460, unsupervised training loss (NLL) 115.2717), (supervised training kl-div 9.2463, unsupervised training kl-div 9.2344), valid error 6.84% (342), time 2.24  ***
epoch 48, (supervised training loss (NLL) 113.4321, unsupervised training loss (NLL) 114.9068), (supervised training kl-div 9.3014, unsupervised training kl-div 9.2773), valid error 6.68% (334), time 2.50  ***
epoch 49, (supervised training loss (NLL) 113.0135, unsupervised training loss (NLL) 114.4225), (supervised training kl-div 9.3784, unsupervised training kl-div 9.3586), valid error 6.80% (340), time 2.28 
epoch 50, (supervised training loss (NLL) 112.6414, unsupervised training loss (NLL) 114.0356), (supervised training kl-div 9.4522, unsupervised training kl-div 9.4438), valid error 6.60% (330), time 2.27  ***
epoch 51, (supervised training loss (NLL) 112.3217, unsupervised training loss (NLL) 113.7050), (supervised training kl-div 9.5294, unsupervised training kl-div 9.5181), valid error 6.54% (327), time 2.30  ***
epoch 52, (supervised training loss (NLL) 111.9082, unsupervised training loss (NLL) 113.3016), (supervised training kl-div 9.6058, unsupervised training kl-div 9.5925), valid error 6.52% (326), time 2.23  ***
epoch 53, (supervised training loss (NLL) 111.4161, unsupervised training loss (NLL) 112.9563), (supervised training kl-div 9.6590, unsupervised training kl-div 9.6501), valid error 6.48% (324), time 2.40  ***
epoch 54, (supervised training loss (NLL) 110.9194, unsupervised training loss (NLL) 112.6769), (supervised training kl-div 9.7470, unsupervised training kl-div 9.7406), valid error 6.40% (320), time 2.42  ***
epoch 55, (supervised training loss (NLL) 110.5557, unsupervised training loss (NLL) 112.3471), (supervised training kl-div 9.8029, unsupervised training kl-div 9.7846), valid error 6.42% (321), time 2.40 
epoch 56, (supervised training loss (NLL) 110.1688, unsupervised training loss (NLL) 112.0027), (supervised training kl-div 9.8763, unsupervised training kl-div 9.8679), valid error 6.48% (324), time 2.21 
epoch 57, (supervised training loss (NLL) 109.8894, unsupervised training loss (NLL) 111.6696), (supervised training kl-div 9.9315, unsupervised training kl-div 9.9163), valid error 6.38% (319), time 2.09  ***
epoch 58, (supervised training loss (NLL) 109.6000, unsupervised training loss (NLL) 111.3370), (supervised training kl-div 9.9796, unsupervised training kl-div 9.9716), valid error 6.42% (321), time 2.08 
epoch 59, (supervised training loss (NLL) 109.2504, unsupervised training loss (NLL) 111.0721), (supervised training kl-div 10.0422, unsupervised training kl-div 10.0370), valid error 6.34% (317), time 2.07  ***
epoch 60, (supervised training loss (NLL) 108.8475, unsupervised training loss (NLL) 110.7919), (supervised training kl-div 10.1080, unsupervised training kl-div 10.1028), valid error 6.28% (314), time 2.14  ***
epoch 61, (supervised training loss (NLL) 108.7881, unsupervised training loss (NLL) 110.4494), (supervised training kl-div 10.1617, unsupervised training kl-div 10.1593), valid error 6.36% (318), time 2.22 
epoch 62, (supervised training loss (NLL) 108.2155, unsupervised training loss (NLL) 110.1551), (supervised training kl-div 10.2176, unsupervised training kl-div 10.2065), valid error 6.18% (309), time 2.30  ***
epoch 63, (supervised training loss (NLL) 107.9337, unsupervised training loss (NLL) 109.9505), (supervised training kl-div 10.3011, unsupervised training kl-div 10.2811), valid error 6.30% (315), time 2.28 
epoch 64, (supervised training loss (NLL) 107.7302, unsupervised training loss (NLL) 109.6228), (supervised training kl-div 10.3190, unsupervised training kl-div 10.3081), valid error 6.22% (311), time 2.36 
epoch 65, (supervised training loss (NLL) 107.4366, unsupervised training loss (NLL) 109.3860), (supervised training kl-div 10.3956, unsupervised training kl-div 10.3860), valid error 6.16% (308), time 2.42  ***
epoch 66, (supervised training loss (NLL) 107.0203, unsupervised training loss (NLL) 109.1565), (supervised training kl-div 10.4424, unsupervised training kl-div 10.4380), valid error 6.08% (304), time 2.30  ***
epoch 67, (supervised training loss (NLL) 107.0399, unsupervised training loss (NLL) 108.9515), (supervised training kl-div 10.5215, unsupervised training kl-div 10.5181), valid error 6.02% (301), time 2.30  ***
epoch 68, (supervised training loss (NLL) 106.6059, unsupervised training loss (NLL) 108.5684), (supervised training kl-div 10.5446, unsupervised training kl-div 10.5394), valid error 6.04% (302), time 2.13 
epoch 69, (supervised training loss (NLL) 106.3194, unsupervised training loss (NLL) 108.3266), (supervised training kl-div 10.6064, unsupervised training kl-div 10.6055), valid error 6.06% (303), time 2.18 
epoch 70, (supervised training loss (NLL) 105.9790, unsupervised training loss (NLL) 108.1437), (supervised training kl-div 10.6573, unsupervised training kl-div 10.6470), valid error 6.08% (304), time 2.11 
epoch 71, (supervised training loss (NLL) 105.7861, unsupervised training loss (NLL) 107.9232), (supervised training kl-div 10.7000, unsupervised training kl-div 10.6969), valid error 5.96% (298), time 2.53  ***
epoch 72, (supervised training loss (NLL) 105.4100, unsupervised training loss (NLL) 107.6911), (supervised training kl-div 10.7370, unsupervised training kl-div 10.7342), valid error 5.98% (299), time 2.52 
epoch 73, (supervised training loss (NLL) 105.2406, unsupervised training loss (NLL) 107.5459), (supervised training kl-div 10.8150, unsupervised training kl-div 10.7989), valid error 5.98% (299), time 2.40 
epoch 74, (supervised training loss (NLL) 104.8933, unsupervised training loss (NLL) 107.1887), (supervised training kl-div 10.8425, unsupervised training kl-div 10.8405), valid error 6.14% (307), time 2.43 
epoch 75, (supervised training loss (NLL) 104.7324, unsupervised training loss (NLL) 107.0167), (supervised training kl-div 10.9076, unsupervised training kl-div 10.8955), valid error 5.90% (295), time 2.29  ***
epoch 76, (supervised training loss (NLL) 104.7312, unsupervised training loss (NLL) 106.8269), (supervised training kl-div 10.9374, unsupervised training kl-div 10.9339), valid error 5.90% (295), time 2.55 
epoch 77, (supervised training loss (NLL) 104.4447, unsupervised training loss (NLL) 106.6263), (supervised training kl-div 10.9955, unsupervised training kl-div 10.9871), valid error 5.88% (294), time 2.32  ***
epoch 78, (supervised training loss (NLL) 103.9642, unsupervised training loss (NLL) 106.3999), (supervised training kl-div 11.0184, unsupervised training kl-div 11.0197), valid error 5.88% (294), time 2.35 
epoch 79, (supervised training loss (NLL) 103.8326, unsupervised training loss (NLL) 106.1800), (supervised training kl-div 11.0810, unsupervised training kl-div 11.0696), valid error 5.82% (291), time 2.48  ***
epoch 80, (supervised training loss (NLL) 103.5550, unsupervised training loss (NLL) 105.9575), (supervised training kl-div 11.1065, unsupervised training kl-div 11.1032), valid error 5.82% (291), time 2.41 
epoch 81, (supervised training loss (NLL) 103.5141, unsupervised training loss (NLL) 105.8836), (supervised training kl-div 11.1819, unsupervised training kl-div 11.1728), valid error 5.70% (285), time 2.45  ***
epoch 82, (supervised training loss (NLL) 103.3577, unsupervised training loss (NLL) 105.6308), (supervised training kl-div 11.2070, unsupervised training kl-div 11.2077), valid error 5.76% (288), time 2.47 
epoch 83, (supervised training loss (NLL) 102.9230, unsupervised training loss (NLL) 105.4319), (supervised training kl-div 11.2394, unsupervised training kl-div 11.2321), valid error 5.62% (281), time 2.23  ***
epoch 84, (supervised training loss (NLL) 102.9392, unsupervised training loss (NLL) 105.2779), (supervised training kl-div 11.3060, unsupervised training kl-div 11.3016), valid error 5.76% (288), time 2.40 
epoch 85, (supervised training loss (NLL) 102.5134, unsupervised training loss (NLL) 105.1006), (supervised training kl-div 11.3170, unsupervised training kl-div 11.3209), valid error 5.60% (280), time 2.34  ***
epoch 86, (supervised training loss (NLL) 102.5881, unsupervised training loss (NLL) 104.9046), (supervised training kl-div 11.3408, unsupervised training kl-div 11.3391), valid error 5.70% (285), time 2.19 
epoch 87, (supervised training loss (NLL) 102.1735, unsupervised training loss (NLL) 104.6833), (supervised training kl-div 11.4043, unsupervised training kl-div 11.3998), valid error 5.58% (279), time 2.16  ***
epoch 88, (supervised training loss (NLL) 102.0675, unsupervised training loss (NLL) 104.5261), (supervised training kl-div 11.4434, unsupervised training kl-div 11.4445), valid error 5.64% (282), time 2.04 
epoch 89, (supervised training loss (NLL) 101.7812, unsupervised training loss (NLL) 104.3611), (supervised training kl-div 11.4787, unsupervised training kl-div 11.4742), valid error 5.52% (276), time 2.34  ***
epoch 90, (supervised training loss (NLL) 101.4923, unsupervised training loss (NLL) 104.2257), (supervised training kl-div 11.5238, unsupervised training kl-div 11.5125), valid error 5.62% (281), time 2.29 
epoch 91, (supervised training loss (NLL) 101.4517, unsupervised training loss (NLL) 104.0745), (supervised training kl-div 11.5412, unsupervised training kl-div 11.5328), valid error 5.60% (280), time 2.29 
epoch 92, (supervised training loss (NLL) 101.1361, unsupervised training loss (NLL) 103.8687), (supervised training kl-div 11.5842, unsupervised training kl-div 11.5821), valid error 5.58% (279), time 2.29 
epoch 93, (supervised training loss (NLL) 100.8889, unsupervised training loss (NLL) 103.7358), (supervised training kl-div 11.6334, unsupervised training kl-div 11.6317), valid error 5.68% (284), time 2.40 
epoch 94, (supervised training loss (NLL) 100.9023, unsupervised training loss (NLL) 103.5445), (supervised training kl-div 11.6799, unsupervised training kl-div 11.6684), valid error 5.44% (272), time 2.46  ***
epoch 95, (supervised training loss (NLL) 100.6462, unsupervised training loss (NLL) 103.4237), (supervised training kl-div 11.7215, unsupervised training kl-div 11.7151), valid error 5.50% (275), time 2.20 
epoch 96, (supervised training loss (NLL) 100.6094, unsupervised training loss (NLL) 103.2215), (supervised training kl-div 11.7269, unsupervised training kl-div 11.7233), valid error 5.56% (278), time 2.14 
epoch 97, (supervised training loss (NLL) 100.2218, unsupervised training loss (NLL) 103.1434), (supervised training kl-div 11.7674, unsupervised training kl-div 11.7644), valid error 5.54% (277), time 2.36 
epoch 98, (supervised training loss (NLL) 100.2159, unsupervised training loss (NLL) 102.9597), (supervised training kl-div 11.8148, unsupervised training kl-div 11.8205), valid error 5.48% (274), time 2.45 
epoch 99, (supervised training loss (NLL) 100.0454, unsupervised training loss (NLL) 102.8204), (supervised training kl-div 11.8754, unsupervised training kl-div 11.8698), valid error 5.52% (276), time 2.29 
epoch 100, (supervised training loss (NLL) 99.8048, unsupervised training loss (NLL) 102.6556), (supervised training kl-div 11.8787, unsupervised training kl-div 11.8845), valid error 5.44% (272), time 2.50 
epoch 101, (supervised training loss (NLL) 99.7780, unsupervised training loss (NLL) 102.5285), (supervised training kl-div 11.9396, unsupervised training kl-div 11.9363), valid error 5.48% (274), time 2.30 
epoch 102, (supervised training loss (NLL) 99.6497, unsupervised training loss (NLL) 102.3666), (supervised training kl-div 11.9526, unsupervised training kl-div 11.9592), valid error 5.40% (270), time 2.47  ***
epoch 103, (supervised training loss (NLL) 99.3814, unsupervised training loss (NLL) 102.1899), (supervised training kl-div 11.9559, unsupervised training kl-div 11.9628), valid error 5.46% (273), time 2.38 
epoch 104, (supervised training loss (NLL) 99.2872, unsupervised training loss (NLL) 102.1191), (supervised training kl-div 12.0139, unsupervised training kl-div 12.0223), valid error 5.48% (274), time 2.32 
epoch 105, (supervised training loss (NLL) 98.8935, unsupervised training loss (NLL) 101.9072), (supervised training kl-div 12.0343, unsupervised training kl-div 12.0314), valid error 5.36% (268), time 2.43  ***
epoch 106, (supervised training loss (NLL) 98.9548, unsupervised training loss (NLL) 101.8324), (supervised training kl-div 12.0513, unsupervised training kl-div 12.0569), valid error 5.40% (270), time 2.38 
epoch 107, (supervised training loss (NLL) 98.6577, unsupervised training loss (NLL) 101.7214), (supervised training kl-div 12.0901, unsupervised training kl-div 12.0926), valid error 5.46% (273), time 2.34 
epoch 108, (supervised training loss (NLL) 98.7540, unsupervised training loss (NLL) 101.6146), (supervised training kl-div 12.1399, unsupervised training kl-div 12.1401), valid error 5.46% (273), time 2.38 
epoch 109, (supervised training loss (NLL) 98.6607, unsupervised training loss (NLL) 101.4423), (supervised training kl-div 12.1616, unsupervised training kl-div 12.1686), valid error 5.36% (268), time 2.38 
epoch 110, (supervised training loss (NLL) 98.1858, unsupervised training loss (NLL) 101.3648), (supervised training kl-div 12.1789, unsupervised training kl-div 12.1869), valid error 5.38% (269), time 2.48 
epoch 111, (supervised training loss (NLL) 98.1887, unsupervised training loss (NLL) 101.2228), (supervised training kl-div 12.1998, unsupervised training kl-div 12.2048), valid error 5.48% (274), time 2.11 
epoch 112, (supervised training loss (NLL) 97.9653, unsupervised training loss (NLL) 101.0726), (supervised training kl-div 12.2302, unsupervised training kl-div 12.2370), valid error 5.42% (271), time 2.31 
epoch 113, (supervised training loss (NLL) 97.9350, unsupervised training loss (NLL) 101.0040), (supervised training kl-div 12.2650, unsupervised training kl-div 12.2659), valid error 5.34% (267), time 2.27  ***
epoch 114, (supervised training loss (NLL) 97.9075, unsupervised training loss (NLL) 100.8578), (supervised training kl-div 12.3093, unsupervised training kl-div 12.3177), valid error 5.36% (268), time 2.18 
epoch 115, (supervised training loss (NLL) 97.6603, unsupervised training loss (NLL) 100.7375), (supervised training kl-div 12.3139, unsupervised training kl-div 12.3153), valid error 5.46% (273), time 2.13 
epoch 116, (supervised training loss (NLL) 97.5069, unsupervised training loss (NLL) 100.6730), (supervised training kl-div 12.3377, unsupervised training kl-div 12.3426), valid error 5.36% (268), time 2.15 
epoch 117, (supervised training loss (NLL) 97.4290, unsupervised training loss (NLL) 100.5287), (supervised training kl-div 12.3694, unsupervised training kl-div 12.3795), valid error 5.30% (265), time 2.38  ***
epoch 118, (supervised training loss (NLL) 97.3409, unsupervised training loss (NLL) 100.3519), (supervised training kl-div 12.3964, unsupervised training kl-div 12.4016), valid error 5.34% (267), time 2.28 
epoch 119, (supervised training loss (NLL) 97.2127, unsupervised training loss (NLL) 100.3071), (supervised training kl-div 12.4272, unsupervised training kl-div 12.4398), valid error 5.38% (269), time 2.14 
epoch 120, (supervised training loss (NLL) 97.1100, unsupervised training loss (NLL) 100.1898), (supervised training kl-div 12.4653, unsupervised training kl-div 12.4667), valid error 5.30% (265), time 2.14 
epoch 121, (supervised training loss (NLL) 96.9605, unsupervised training loss (NLL) 100.1251), (supervised training kl-div 12.4556, unsupervised training kl-div 12.4670), valid error 5.26% (263), time 2.14  ***
epoch 122, (supervised training loss (NLL) 96.8922, unsupervised training loss (NLL) 100.0029), (supervised training kl-div 12.4706, unsupervised training kl-div 12.4818), valid error 5.36% (268), time 2.43 
epoch 123, (supervised training loss (NLL) 96.6774, unsupervised training loss (NLL) 99.8775), (supervised training kl-div 12.5162, unsupervised training kl-div 12.5207), valid error 5.36% (268), time 2.44 
epoch 124, (supervised training loss (NLL) 96.6763, unsupervised training loss (NLL) 99.8101), (supervised training kl-div 12.5409, unsupervised training kl-div 12.5462), valid error 5.36% (268), time 2.24 
epoch 125, (supervised training loss (NLL) 96.4399, unsupervised training loss (NLL) 99.6642), (supervised training kl-div 12.5685, unsupervised training kl-div 12.5694), valid error 5.40% (270), time 2.45 
epoch 126, (supervised training loss (NLL) 96.4626, unsupervised training loss (NLL) 99.5503), (supervised training kl-div 12.5936, unsupervised training kl-div 12.5989), valid error 5.44% (272), time 2.37 
epoch 127, (supervised training loss (NLL) 96.2784, unsupervised training loss (NLL) 99.4478), (supervised training kl-div 12.6254, unsupervised training kl-div 12.6302), valid error 5.38% (269), time 2.38 
epoch 128, (supervised training loss (NLL) 96.3023, unsupervised training loss (NLL) 99.3702), (supervised training kl-div 12.6283, unsupervised training kl-div 12.6270), valid error 5.30% (265), time 2.39 
epoch 129, (supervised training loss (NLL) 96.1235, unsupervised training loss (NLL) 99.3562), (supervised training kl-div 12.6708, unsupervised training kl-div 12.6709), valid error 5.18% (259), time 2.36  ***
epoch 130, (supervised training loss (NLL) 96.0145, unsupervised training loss (NLL) 99.2441), (supervised training kl-div 12.6773, unsupervised training kl-div 12.6868), valid error 5.28% (264), time 2.43 
epoch 131, (supervised training loss (NLL) 95.8782, unsupervised training loss (NLL) 99.1333), (supervised training kl-div 12.6881, unsupervised training kl-div 12.6997), valid error 5.22% (261), time 2.13 
epoch 132, (supervised training loss (NLL) 95.6189, unsupervised training loss (NLL) 98.9938), (supervised training kl-div 12.7057, unsupervised training kl-div 12.7144), valid error 5.30% (265), time 2.25 
epoch 133, (supervised training loss (NLL) 95.5216, unsupervised training loss (NLL) 98.9555), (supervised training kl-div 12.7291, unsupervised training kl-div 12.7335), valid error 5.20% (260), time 2.44 
epoch 134, (supervised training loss (NLL) 95.6003, unsupervised training loss (NLL) 98.8738), (supervised training kl-div 12.7724, unsupervised training kl-div 12.7813), valid error 5.14% (257), time 2.39  ***
epoch 135, (supervised training loss (NLL) 95.5028, unsupervised training loss (NLL) 98.7494), (supervised training kl-div 12.7805, unsupervised training kl-div 12.7895), valid error 5.30% (265), time 2.15 
epoch 136, (supervised training loss (NLL) 95.3078, unsupervised training loss (NLL) 98.7204), (supervised training kl-div 12.7919, unsupervised training kl-div 12.8010), valid error 5.24% (262), time 2.08 
epoch 137, (supervised training loss (NLL) 95.2927, unsupervised training loss (NLL) 98.5731), (supervised training kl-div 12.8130, unsupervised training kl-div 12.8199), valid error 5.18% (259), time 2.16 
epoch 138, (supervised training loss (NLL) 95.1754, unsupervised training loss (NLL) 98.5298), (supervised training kl-div 12.8340, unsupervised training kl-div 12.8404), valid error 5.06% (253), time 2.31  ***
epoch 139, (supervised training loss (NLL) 95.1236, unsupervised training loss (NLL) 98.4632), (supervised training kl-div 12.8751, unsupervised training kl-div 12.8820), valid error 5.24% (262), time 2.04 
epoch 140, (supervised training loss (NLL) 95.0247, unsupervised training loss (NLL) 98.3876), (supervised training kl-div 12.8740, unsupervised training kl-div 12.8813), valid error 5.24% (262), time 2.21 
epoch 141, (supervised training loss (NLL) 94.9966, unsupervised training loss (NLL) 98.3168), (supervised training kl-div 12.8904, unsupervised training kl-div 12.9045), valid error 5.26% (263), time 2.02 
epoch 142, (supervised training loss (NLL) 94.8245, unsupervised training loss (NLL) 98.2690), (supervised training kl-div 12.9063, unsupervised training kl-div 12.9185), valid error 5.32% (266), time 2.07 
epoch 143, (supervised training loss (NLL) 94.8058, unsupervised training loss (NLL) 98.1720), (supervised training kl-div 12.9346, unsupervised training kl-div 12.9366), valid error 5.26% (263), time 2.26 
epoch 144, (supervised training loss (NLL) 94.5598, unsupervised training loss (NLL) 98.0772), (supervised training kl-div 12.9483, unsupervised training kl-div 12.9518), valid error 5.26% (263), time 2.20 
